"clogid","cbussinessid","cobjectid","cobjectline","calarmcode","crecvoccurutctime"
"29328","","19727002","0","1524","2017/9/22 07:14:16"
"29332","","19727002","0","1524","2017/9/22 07:14:44"
"29350","","19727002","0","1524","2017/9/22 07:20:31"
"29356","","19727002","0","1524","2017/9/22 07:22:19"
"29573","","19727002","0","1524","2017/9/22 07:44:17"
"29581","","19727002","0","1524","2017/9/22 07:48:45"
"29750","","19727002","0","1524","2017/9/22 08:16:23"
"29755","","19727002","0","1524","2017/9/22 08:20:30"
"29779","","19727002","0","1524","2017/9/22 08:41:46"
"29785","","19727002","0","1524","2017/9/22 08:44:02"
"29574","","19727002","0","1524","2017/9/22 07:44:17"
"29582","","19727002","0","1524","2017/9/22 07:48:45"
"29751","","19727002","0","1524","2017/9/22 08:16:23"
"29756","","19727002","0","1524","2017/9/22 08:20:30"
"29780","","19727002","0","1524","2017/9/22 08:41:46"
"29786","","19727002","0","1524","2017/9/22 08:44:02"
"29575","","19727002","0","1524","2017/9/22 07:44:17"
"29578","","19727002","0","1524","2017/9/22 07:46:45"
"29752","","19727002","0","1524","2017/9/22 08:16:23"
"29757","","19727002","0","1524","2017/9/22 08:20:30"
"29781","","19727002","0","1524","2017/9/22 08:41:46"
"29787","","19727002","0","1524","2017/9/22 08:44:02"
"29576","","19727002","0","1524","2017/9/22 07:44:17"
"29579","","19727002","0","1524","2017/9/22 07:46:45"
"29782","","19727002","0","1524","2017/9/22 08:41:46"
"29788","","19727002","0","1524","2017/9/22 08:44:02"
"29577","","19727002","0","1524","2017/9/22 07:44:17"
"29580","","19727002","0","1524","2017/9/22 07:46:45"
"29726","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:56:16"
"29727","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:56:22"
"29729","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:58:07"
"29730","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 07:58:31"
"29742","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:05:07"
"29743","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:07:28"
"29758","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:22:49"
"29759","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:23:10"
"29762","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:24:24"
"29763","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:26:02"
"29767","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:34:40"
"29772","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 08:37:13"
"29827","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:14:13"
"29828","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:14:23"
"29829","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:15:10"
"29830","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:15:49"
"29831","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:18:43"
"29832","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:18:58"
"29840","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:32:13"
"29841","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:33:35"
"29861","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:48:38"
"29862","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:49:37"
"29863","1534918861,1534921970,1534921971","19727060","9","1232","2017/9/22 09:51:46"
